[2017-07-13 18:58:58] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 18:59:48] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 19:01:17] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 20:29:00] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1458 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 20:34:30] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 20:43:36] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 20:44:53] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1458 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 20:45:53] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1458 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 20:46:18] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1458 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 20:46:21] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1458 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-view.php',   'line' => 32, ) [] []
[2017-07-13 20:46:26] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1458 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 20:47:56] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1458 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 20:48:00] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1458 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-view.php',   'line' => 32, ) [] []
[2017-07-13 20:48:04] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1458 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 20:49:18] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 20:50:27] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 20:54:43] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 20:55:30] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 20:57:22] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:23:06] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:26:41] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:30:25] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:33:17] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:34:22] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:35:40] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:36:57] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:38:10] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:39:27] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:42:06] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:43:01] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:43:54] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'Undefined index: class',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\woocommerce\\includes\\admin\\meta-boxes\\views\\html-product-data-panel.php',   'line' => 35, ) [] []
[2017-07-13 21:44:02] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1458 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 21:44:13] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1458 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 21:44:17] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1458 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-view.php',   'line' => 32, ) [] []
[2017-07-13 21:44:20] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1458 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
[2017-07-13 21:45:04] php_system.INFO: E_NOTICE: array (   'type' => 8,   'message' => 'unserialize(): Error at offset 0 of 1460 bytes',   'file' => 'C:\\wamp\\www\\desvan\\wp-content\\plugins\\fancy-product-designer\\inc\\class-fancy-product.php',   'line' => 221, ) [] []
